ID,taxonID,binomial,habitat,importance,season,suitability,class_id,habitat_2,responseClass
24141,22685732,Aratinga weddellii,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
44061,22685732,Aratinga weddellii,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
49875,22685732,Aratinga weddellii,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
17056,22685742,Eupsittula aurea,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
48360,22685742,Eupsittula aurea,Artificial/Terrestrial - Urban Areas,No,resident,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
49877,22685742,Eupsittula aurea,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,RCU
56242,22685742,Eupsittula aurea,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,RCU
77129,22685742,Eupsittula aurea,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,resident,Suitable,406,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,RCU
8041,22685745,Eupsittula pertinax,Forest - Subtropical/Tropical Dry,No,breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
8042,22685745,Eupsittula pertinax,Forest - Subtropical/Tropical Dry,No,non-breeding,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
17057,22685745,Eupsittula pertinax,Forest - Subtropical/Tropical Moist Lowland,No,breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
17058,22685745,Eupsittula pertinax,Forest - Subtropical/Tropical Moist Lowland,No,non-breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
40133,22685745,Eupsittula pertinax,Artificial/Terrestrial - Arable Land,No,non-breeding,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
40134,22685745,Eupsittula pertinax,Artificial/Terrestrial - Arable Land,No,breeding,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
42470,22685745,Eupsittula pertinax,Artificial/Terrestrial - Pastureland,No,non-breeding,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
42471,22685745,Eupsittula pertinax,Artificial/Terrestrial - Pastureland,No,breeding,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
63473,22685745,Eupsittula pertinax,Shrubland - Subtropical/Tropical Dry,No,non-breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
63474,22685745,Eupsittula pertinax,Shrubland - Subtropical/Tropical Dry,No,breeding,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
8043,22685748,Eupsittula cactorum,Forest - Subtropical/Tropical Dry,No,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
40135,22685748,Eupsittula cactorum,Artificial/Terrestrial - Arable Land,No,resident,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
42472,22685748,Eupsittula cactorum,Artificial/Terrestrial - Pastureland,No,resident,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
49878,22685748,Eupsittula cactorum,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
56243,22685748,Eupsittula cactorum,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,NHS
58549,22685748,Eupsittula cactorum,Savanna - Moist,No,resident,Suitable,202,Savanna - Moist,NHS
8044,22685752,Aratinga nenday,Forest - Subtropical/Tropical Dry,No,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
17059,22685752,Aratinga nenday,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24143,22685752,Aratinga nenday,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
56244,22685752,Aratinga nenday,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,NHS
58550,22685752,Aratinga nenday,Savanna - Moist,No,resident,Suitable,202,Savanna - Moist,NHS
3953,22685793,Pyrrhura frontalis,Forest - Temperate,No,resident,Suitable,104,Forest - Temperate,RCU
17062,22685793,Pyrrhura frontalis,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
30061,22685793,Pyrrhura frontalis,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,RCU
48362,22685793,Pyrrhura frontalis,Artificial/Terrestrial - Urban Areas,No,non-breeding,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
17063,22685797,Pyrrhura lepida,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
30064,22685843,Pyrrhura egregia,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
8048,22685926,Forpus passerinus,Forest - Subtropical/Tropical Dry,Yes,resident,Suitable,105,Forest - Subtropical/Tropical Dry,RCU
17068,22685926,Forpus passerinus,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
22653,22685926,Forpus passerinus,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable,107,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,RCU
48364,22685926,Forpus passerinus,Artificial/Terrestrial - Urban Areas,No,resident,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
49886,22685926,Forpus passerinus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,RCU
56247,22685926,Forpus passerinus,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,RCU
75402,22685926,Forpus passerinus,Grassland - Subtropical/Tropical Dry,No,resident,Suitable,405,Grassland - Subtropical/Tropical Dry,RCU
17070,22685940,Forpus modestus,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24144,22685940,Forpus modestus,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
17072,22685956,Brotogeris tirica,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
30076,22685956,Brotogeris tirica,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,RCU
44066,22685956,Brotogeris tirica,Artificial/Terrestrial - Plantations,No,resident,Suitable,1403,Artificial/Terrestrial - Plantations,RCU
48365,22685956,Brotogeris tirica,Artificial/Terrestrial - Urban Areas,No,resident,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
49889,22685956,Brotogeris tirica,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,RCU
17073,22685959,Brotogeris versicolurus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24145,22685959,Brotogeris versicolurus,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
49890,22685959,Brotogeris versicolurus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
17074,22685963,Brotogeris chiriri,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
49891,22685963,Brotogeris chiriri,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
56248,22685963,Brotogeris chiriri,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,NHS
17077,22685983,Brotogeris cyanoptera,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
49893,22685983,Brotogeris cyanoptera,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
58555,22685983,Brotogeris cyanoptera,Savanna - Moist,No,resident,Suitable,202,Savanna - Moist,NHS
17078,22685986,Brotogeris chrysoptera,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
30077,22685986,Brotogeris chrysoptera,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,RCU
48367,22685986,Brotogeris chrysoptera,Artificial/Terrestrial - Urban Areas,No,resident,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
49894,22685986,Brotogeris chrysoptera,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,RCU
56249,22685986,Brotogeris chrysoptera,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,RCU
17079,22685994,Brotogeris sanctithomae,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24146,22685994,Brotogeris sanctithomae,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
49895,22685994,Brotogeris sanctithomae,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
83156,22685994,Brotogeris sanctithomae,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,resident,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
17080,22685997,Nannopsittaca panychlora,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
30078,22685997,Nannopsittaca panychlora,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
17082,22686006,Touit batavicus,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
30079,22686006,Touit batavicus,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
46239,22686006,Touit batavicus,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable,1404,Artificial/Terrestrial - Rural Gardens,NHS
17083,22686014,Touit huetii,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
17086,22686029,Touit purpuratus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24147,22686029,Touit purpuratus,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
30082,22686029,Touit purpuratus,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
49896,22686029,Touit purpuratus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
58556,22686029,Touit purpuratus,Savanna - Moist,No,resident,Suitable,202,Savanna - Moist,NHS
17088,22686054,Touit surdus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
30084,22686054,Touit surdus,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,FS
17089,22686079,Pionites melanocephalus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24148,22686079,Pionites melanocephalus,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
17090,22686090,Pionopsitta pileata,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
30086,22686090,Pionopsitta pileata,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
49897,22686090,Pionopsitta pileata,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
17094,22686116,Pyrilia barrabandi,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24149,22686116,Pyrilia barrabandi,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
17096,22686136,Pyrilia caica,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
17097,22686145,Pyrilia vulturina,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
24150,22686145,Pyrilia vulturina,Forest - Subtropical/Tropical Swamp,No,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,FS
17098,22686172,Graydidascalus brachyurus,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
22654,22686172,Graydidascalus brachyurus,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable,107,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,NHS
24151,22686172,Graydidascalus brachyurus,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
49899,22686172,Graydidascalus brachyurus,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
8055,22686181,Pionus maximiliani,Forest - Subtropical/Tropical Dry,No,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
17100,22686181,Pionus maximiliani,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
30096,22686181,Pionus maximiliani,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
56250,22686181,Pionus maximiliani,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,NHS
58557,22686181,Pionus maximiliani,Savanna - Moist,No,resident,Suitable,202,Savanna - Moist,NHS
17119,22686311,Alipiopsitta xanthops,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
56258,22686311,Alipiopsitta xanthops,Savanna - Dry,Yes,resident,Suitable,201,Savanna - Dry,NHS
8064,22686332,Amazona aestiva,Forest - Subtropical/Tropical Dry,No,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
17120,22686332,Amazona aestiva,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
56259,22686332,Amazona aestiva,Savanna - Dry,Yes,resident,Suitable,201,Savanna - Dry,NHS
63483,22686332,Amazona aestiva,Shrubland - Subtropical/Tropical Dry,No,resident,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
8067,22686346,Amazona ochrocephala,Forest - Subtropical/Tropical Dry,No,resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
17123,22686346,Amazona ochrocephala,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
24154,22686346,Amazona ochrocephala,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,NHS
49906,22686346,Amazona ochrocephala,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
17124,22686350,Amazona amazonica,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
22663,22686350,Amazona amazonica,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,resident,Suitable,107,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,RCU
24155,22686350,Amazona amazonica,Forest - Subtropical/Tropical Swamp,Yes,resident,Suitable,108,Forest - Subtropical/Tropical Swamp,RCU
42483,22686350,Amazona amazonica,Artificial/Terrestrial - Pastureland,No,resident,Suitable,1402,Artificial/Terrestrial - Pastureland,RCU
46242,22686350,Amazona amazonica,Artificial/Terrestrial - Rural Gardens,No,resident,Suitable,1404,Artificial/Terrestrial - Rural Gardens,RCU
48369,22686350,Amazona amazonica,Artificial/Terrestrial - Urban Areas,No,resident,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
56260,22686350,Amazona amazonica,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,RCU
58558,22686350,Amazona amazonica,Savanna - Moist,No,resident,Suitable,202,Savanna - Moist,RCU
77130,22686350,Amazona amazonica,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,resident,Suitable,406,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,RCU
17126,22686363,Amazona kawalli,Forest - Subtropical/Tropical Moist Lowland,No,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
17127,22686374,Amazona vinacea,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
30112,22686374,Amazona vinacea,Forest - Subtropical/Tropical Moist Montane,No,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
44075,22686374,Amazona vinacea,Artificial/Terrestrial - Plantations,Yes,breeding,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
17131,22686416,Deroptyus accipitrinus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
56261,22686416,Deroptyus accipitrinus,Savanna - Dry,No,resident,Suitable,201,Savanna - Dry,NHS
17132,22686419,Triclaria malachitacea,Forest - Subtropical/Tropical Moist Lowland,No,non-breeding,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
